Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
EMP1354,Heidi,Garcia,,Admin-California,Inactive,2021-07-28,107154.62,heidi.garcia@example.com,+1 (463) 060-0024,Average,True,Admin,California
EMP1355,Bob,Davis,,Admin-Illinois,Pending,2021-01-03,97719.88,bob.davis@example.com,+1 (895) 529-6385,Excellent,False,Admin,Illinois
EMP1356,Heidi,Johnson,30.0,Finance-California,Pending,2020-05-21,107327.59,heidi.johnson@example.com,+1 (396) 096-2625,Poor,False,Finance,California
EMP1357,Grace,Garcia,40.0,Admin-Nevada,Inactive,2021-05-10,67687.72,grace.garcia@example.com,+1 (582) 631-2818,Excellent,True,Admin,Nevada
EMP1358,Grace,Smith,40.0,Cloud Tech-Florida,Pending,2022-09-08,90757.08,grace.smith@example.com,+1 (648) 253-1105,Good,True,Cloud Tech,Florida
EMP1359,Grace,Williams,,Cloud Tech-California,Pending,2024-07-21,87583.42,grace.williams@example.com,+1 (920) 981-959,Good,False,Cloud Tech,California
EMP1360,Bob,Brown,25.0,Admin-Nevada,Pending,2021-12-28,61643.69,bob.brown@example.com,+1 (275) 233-4382,Good,True,Admin,Nevada
EMP1361,Grace,Smith,35.0,Finance-Texas,Active,2020-07-20,68111.69,grace.smith@example.com,+1 (640) 412-0910,Poor,False,Finance,Texas
EMP1362,David,Smith,40.0,HR-Florida,Inactive,2024-04-30,97568.88,david.smith@example.com,+1 (791) 124-4210,Average,True,HR,Florida
EMP1363,Charlie,Johnson,35.0,Cloud Tech-Florida,Active,2021-08-28,79118.28,charlie.johnson@example.com,+1 (753) 617-0616,Poor,True,Cloud Tech,Florida
EMP1364,Bob,Davis,30.0,HR-California,Inactive,2022-07-21,104898.9,bob.davis@example.com,+1 (136) 657-2239,Excellent,True,HR,California
EMP1365,Frank,Davis,40.0,Cloud Tech-Florida,Pending,2023-11-27,81671.3,frank.davis@example.com,+1 (299) 015-5798,Poor,True,Cloud Tech,Florida
EMP1366,Alice,Miller,25.0,Cloud Tech-California,Pending,2020-08-11,97399.75,alice.miller@example.com,+1 (802) 841-3907,Excellent,False,Cloud Tech,California
EMP1367,David,Johnson,,Admin-Illinois,Active,2021-11-08,89189.43,david.johnson@example.com,+1 (882) 351-304,Poor,True,Admin,Illinois
EMP1368,David,Williams,40.0,DevOps-New York,Active,2023-08-04,96011.55,david.williams@example.com,+1 (231) 244-7314,Average,True,DevOps,New York
EMP1369,David,Davis,40.0,Sales-Florida,Inactive,2020-01-10,99331.49,david.davis@example.com,+1 (847) 768-6341,Excellent,False,Sales,Florida
EMP1370,Bob,Brown,,Cloud Tech-Illinois,Active,2022-01-19,72818.94,bob.brown@example.com,+1 (346) 199-4236,Good,True,Cloud Tech,Illinois
EMP1371,Eva,Garcia,40.0,Sales-Nevada,Inactive,2023-05-07,77204.75,eva.garcia@example.com,+1 (676) 945-9195,Good,True,Sales,Nevada
EMP1372,Bob,Johnson,35.0,HR-Florida,Pending,2020-12-19,106961.68,bob.johnson@example.com,+1 (639) 551-7207,Poor,False,HR,Florida
EMP1373,Eva,Garcia,,Sales-Texas,Pending,2020-10-01,71923.0,eva.garcia@example.com,+1 (496) 498-5600,Good,True,Sales,Texas
EMP1374,Bob,Smith,30.0,HR-Nevada,Active,2022-11-12,77192.43,bob.smith@example.com,+1 (256) 253-1354,Excellent,False,HR,Nevada
EMP1375,Grace,Brown,40.0,Admin-Florida,Pending,2023-01-05,98540.3,grace.brown@example.com,+1 (251) 050-5378,Good,False,Admin,Florida
EMP1376,Charlie,Brown,,Admin-Florida,Inactive,2020-10-14,63096.9,charlie.brown@example.com,+1 (538) 164-9382,Average,False,Admin,Florida
EMP1377,Alice,Smith,35.0,Cloud Tech-Florida,Active,2021-02-03,107065.12,alice.smith@example.com,+1 (184) 919-6654,Average,False,Cloud Tech,Florida
EMP1378,Heidi,Johnson,40.0,DevOps-Florida,Inactive,2023-12-25,108792.43,heidi.johnson@example.com,+1 (330) 770-4610,Poor,True,DevOps,Florida
EMP1379,Bob,Smith,,Cloud Tech-New York,Inactive,2020-03-07,69239.7,bob.smith@example.com,+1 (729) 596-3903,Excellent,False,Cloud Tech,New York
EMP1380,Charlie,Garcia,40.0,Sales-Nevada,Inactive,2023-01-30,85756.42,charlie.garcia@example.com,+1 (907) 426-087,Average,True,Sales,Nevada
EMP1381,Eva,Miller,,HR-Illinois,Active,2024-04-05,100328.62,eva.miller@example.com,+1 (501) 716-444,Average,True,HR,Illinois
EMP1382,Grace,Brown,25.0,DevOps-Nevada,Active,2021-09-01,111236.69,grace.brown@example.com,+1 (561) 857-9063,Excellent,True,DevOps,Nevada
EMP1383,Eva,Jones,35.0,Cloud Tech-Florida,Active,2024-05-07,106832.22,eva.jones@example.com,+1 (771) 591-0299,Good,True,Cloud Tech,Florida
EMP1384,Frank,Jones,,DevOps-Florida,Active,2023-06-15,59746.45,frank.jones@example.com,+1 (215) 632-1357,Good,True,DevOps,Florida
EMP1385,David,Garcia,25.0,Sales-California,Pending,2021-07-29,91780.04,david.garcia@example.com,+1 (401) 041-44,Poor,True,Sales,California
EMP1386,Eva,Williams,35.0,Sales-California,Pending,2023-10-23,107062.66,eva.williams@example.com,+1 (964) 229-7124,Good,True,Sales,California
EMP1387,Grace,Davis,25.0,HR-Nevada,Active,2023-12-07,110625.52,grace.davis@example.com,+1 (296) 718-8396,Excellent,True,HR,Nevada
EMP1388,Frank,Smith,30.0,DevOps-Florida,Inactive,2020-10-18,90419.79,frank.smith@example.com,+1 (745) 731-4414,Average,True,DevOps,Florida
EMP1389,Grace,Smith,40.0,Finance-Texas,Pending,2024-06-15,111608.76,grace.smith@example.com,+1 (833) 117-0302,Good,True,Finance,Texas
EMP1390,Eva,Williams,35.0,Finance-Florida,Inactive,2023-04-06,50173.12,eva.williams@example.com,+1 (763) 715-3987,Poor,False,Finance,Florida
EMP1391,Bob,Williams,40.0,DevOps-Nevada,Pending,2022-01-03,109507.44,bob.williams@example.com,+1 (547) 281-2355,Good,False,DevOps,Nevada
EMP1392,Grace,Garcia,30.0,Finance-New York,Inactive,2021-07-03,72600.56,grace.garcia@example.com,+1 (798) 363-1461,Excellent,False,Finance,New York
EMP1393,Charlie,Garcia,,Finance-California,Pending,2024-04-10,53388.65,charlie.garcia@example.com,+1 (491) 271-1306,Poor,True,Finance,California
EMP1394,Heidi,Williams,25.0,Cloud Tech-New York,Inactive,2022-07-23,50047.32,heidi.williams@example.com,+1 (240) 787-5417,Good,False,Cloud Tech,New York
EMP1395,David,Brown,30.0,DevOps-California,Active,2024-11-25,115290.79,david.brown@example.com,+1 (156) 326-8684,Poor,False,DevOps,California
EMP1396,Frank,Garcia,35.0,Cloud Tech-California,Pending,2023-08-21,61586.76,frank.garcia@example.com,+1 (745) 106-633,Excellent,False,Cloud Tech,California
EMP1397,Eva,Miller,30.0,Finance-Nevada,Active,2023-12-12,56662.86,eva.miller@example.com,+1 (362) 948-9785,Average,True,Finance,Nevada
EMP1398,Bob,Garcia,30.0,Sales-New York,Pending,2023-10-24,,bob.garcia@example.com,+1 (103) 131-0093,Excellent,True,Sales,New York
EMP1399,Frank,Smith,25.0,Finance-Nevada,Active,2022-09-05,54957.98,frank.smith@example.com,+1 (318) 143-9665,Excellent,True,Finance,Nevada
EMP1400,Bob,Garcia,25.0,HR-California,Inactive,2020-10-07,76790.47,bob.garcia@example.com,+1 (134) 732-3548,Excellent,True,HR,California
EMP1401,Charlie,Brown,30.0,Cloud Tech-Illinois,Pending,2020-01-18,92722.35,charlie.brown@example.com,+1 (401) 289-7431,Excellent,False,Cloud Tech,Illinois
EMP1402,Frank,Williams,30.0,DevOps-Nevada,Active,2022-04-23,93125.32,frank.williams@example.com,+1 (512) 257-2075,Average,False,DevOps,Nevada
EMP1403,David,Smith,25.0,Cloud Tech-New York,Active,2023-04-22,101100.64,david.smith@example.com,+1 (502) 412-0956,Average,False,Cloud Tech,New York
EMP1404,Grace,Garcia,35.0,Admin-New York,Inactive,2023-08-13,55897.41,grace.garcia@example.com,+1 (907) 371-0093,Poor,False,Admin,New York
EMP1405,Eva,Brown,25.0,DevOps-California,Active,2022-11-26,92484.88,eva.brown@example.com,+1 (388) 221-1456,Good,True,DevOps,California
EMP1406,Grace,Miller,35.0,DevOps-Texas,Active,2022-10-10,77011.99,grace.miller@example.com,+1 (758) 474-5704,Average,True,DevOps,Texas
EMP1407,Bob,Garcia,,Cloud Tech-California,Inactive,2020-09-27,77078.68,bob.garcia@example.com,+1 (458) 971-4801,Average,True,Cloud Tech,California
EMP1408,Grace,Brown,35.0,Sales-Nevada,Active,2024-04-11,82971.02,grace.brown@example.com,+1 (632) 570-3964,Good,False,Sales,Nevada
EMP1409,Bob,Miller,25.0,Sales-Texas,Active,2021-06-20,65102.01,bob.miller@example.com,+1 (313) 614-8781,Average,True,Sales,Texas
EMP1410,Grace,Williams,,HR-Nevada,Pending,2022-10-23,103697.7,grace.williams@example.com,+1 (455) 696-4429,Excellent,True,HR,Nevada
EMP1411,Grace,Garcia,25.0,DevOps-Illinois,Pending,2023-06-15,60687.63,grace.garcia@example.com,+1 (985) 916-7953,Excellent,False,DevOps,Illinois
EMP1412,Bob,Miller,,Admin-New York,Pending,2021-10-31,77351.21,bob.miller@example.com,+1 (107) 272-8497,Good,False,Admin,New York
EMP1413,Bob,Smith,35.0,DevOps-Florida,Pending,2024-09-29,66704.62,bob.smith@example.com,+1 (247) 414-0702,Poor,True,DevOps,Florida
EMP1414,Grace,Williams,25.0,Finance-Illinois,Pending,2020-04-22,71650.3,grace.williams@example.com,+1 (491) 074-0649,Poor,True,Finance,Illinois
EMP1415,Charlie,Smith,25.0,Cloud Tech-Nevada,Active,2023-12-07,50794.54,charlie.smith@example.com,+1 (425) 488-213,Good,True,Cloud Tech,Nevada
EMP1416,Frank,Jones,,Sales-Nevada,Inactive,2020-12-07,76030.86,frank.jones@example.com,+1 (236) 914-3074,Good,True,Sales,Nevada
EMP1417,Eva,Johnson,25.0,Cloud Tech-California,Inactive,2021-07-11,86669.79,eva.johnson@example.com,+1 (366) 614-4941,Excellent,True,Cloud Tech,California
EMP1418,Bob,Garcia,40.0,Finance-Illinois,Inactive,2020-04-23,84972.7,bob.garcia@example.com,+1 (965) 923-4267,Poor,True,Finance,Illinois
EMP1419,Frank,Miller,30.0,HR-Texas,Pending,2023-10-12,100594.49,frank.miller@example.com,+1 (344) 149-7825,Average,False,HR,Texas
EMP1420,Alice,Johnson,25.0,Cloud Tech-New York,Active,2022-08-24,75478.35,alice.johnson@example.com,+1 (612) 875-8574,Excellent,False,Cloud Tech,New York
EMP1421,Charlie,Johnson,25.0,Sales-Nevada,Pending,2023-09-04,79355.85,charlie.johnson@example.com,+1 (676) 670-8060,Good,False,Sales,Nevada
EMP1422,Grace,Miller,35.0,HR-Texas,Pending,2022-02-02,58358.07,grace.miller@example.com,+1 (294) 398-5297,Poor,True,HR,Texas
EMP1423,Alice,Williams,30.0,Admin-Illinois,Active,2022-04-01,54824.85,alice.williams@example.com,+1 (940) 626-0786,Average,False,Admin,Illinois
EMP1424,Eva,Garcia,35.0,HR-Texas,Pending,2022-07-24,50557.84,eva.garcia@example.com,+1 (104) 159-148,Average,True,HR,Texas
EMP1425,Eva,Jones,,Admin-Florida,Inactive,2023-04-26,118030.04,eva.jones@example.com,+1 (750) 198-0381,Excellent,True,Admin,Florida
EMP1426,David,Smith,,Admin-New York,Active,2022-04-19,51673.72,david.smith@example.com,+1 (872) 324-4078,Poor,False,Admin,New York
EMP1427,Alice,Brown,35.0,Cloud Tech-Nevada,Inactive,2024-10-04,101665.79,alice.brown@example.com,+1 (311) 029-1812,Poor,True,Cloud Tech,Nevada
EMP1428,David,Smith,,Admin-Florida,Inactive,2020-05-02,118079.15,david.smith@example.com,+1 (317) 087-6013,Good,True,Admin,Florida
EMP1429,Eva,Brown,25.0,Cloud Tech-New York,Pending,2022-04-25,99059.28,eva.brown@example.com,+1 (672) 384-9790,Poor,False,Cloud Tech,New York
EMP1430,Bob,Smith,,Cloud Tech-Illinois,Active,2023-07-29,107397.4,bob.smith@example.com,+1 (620) 223-2882,Poor,False,Cloud Tech,Illinois
EMP1431,Alice,Miller,40.0,DevOps-New York,Active,2021-08-20,68269.37,alice.miller@example.com,+1 (774) 419-7545,Excellent,False,DevOps,New York
EMP1432,Grace,Jones,35.0,HR-Florida,Inactive,2021-04-23,55228.12,grace.jones@example.com,+1 (617) 662-0470,Poor,True,HR,Florida
EMP1433,Bob,Garcia,30.0,Cloud Tech-New York,Inactive,2022-08-12,71982.33,bob.garcia@example.com,+1 (960) 940-9704,Average,False,Cloud Tech,New York
EMP1434,Frank,Brown,30.0,Finance-California,Inactive,2021-06-26,109673.75,frank.brown@example.com,+1 (277) 402-5882,Excellent,False,Finance,California
EMP1435,Eva,Garcia,,Cloud Tech-New York,Inactive,2020-10-30,56384.9,eva.garcia@example.com,+1 (586) 812-2594,Excellent,True,Cloud Tech,New York
EMP1436,Frank,Garcia,40.0,Sales-Texas,Pending,2021-09-04,68211.68,frank.garcia@example.com,+1 (724) 461-7678,Good,False,Sales,Texas
EMP1437,Alice,Garcia,40.0,Finance-Illinois,Pending,2023-01-31,67489.68,alice.garcia@example.com,+1 (298) 842-5994,Poor,False,Finance,Illinois
EMP1438,Charlie,Davis,25.0,Cloud Tech-Texas,Active,2020-09-24,63869.31,charlie.davis@example.com,+1 (996) 100-2310,Good,False,Cloud Tech,Texas
EMP1439,Bob,Williams,,Sales-California,Active,2020-02-14,119801.3,bob.williams@example.com,+1 (775) 331-2660,Average,True,Sales,California
EMP1440,Heidi,Smith,30.0,Cloud Tech-California,Active,2020-03-28,115959.65,heidi.smith@example.com,+1 (941) 017-589,Excellent,True,Cloud Tech,California
EMP1441,Grace,Garcia,40.0,Finance-Texas,Inactive,2023-10-31,79866.48,grace.garcia@example.com,+1 (251) 762-9832,Excellent,True,Finance,Texas
EMP1442,Charlie,Smith,35.0,HR-Florida,Active,2020-03-11,92987.46,charlie.smith@example.com,+1 (477) 433-2682,Excellent,True,HR,Florida
EMP1443,Eva,Garcia,40.0,Finance-Illinois,Inactive,2020-05-04,56140.51,eva.garcia@example.com,+1 (190) 130-2055,Average,False,Finance,Illinois
EMP1444,Grace,Brown,30.0,DevOps-Illinois,Active,2023-07-15,119586.11,grace.brown@example.com,+1 (981) 528-7338,Average,True,DevOps,Illinois
EMP1445,Alice,Williams,40.0,DevOps-California,Inactive,2023-01-20,104700.46,alice.williams@example.com,+1 (785) 598-2175,Good,True,DevOps,California
EMP1446,Frank,Williams,40.0,HR-New York,Active,2021-10-15,91798.14,frank.williams@example.com,+1 (619) 128-4116,Good,False,HR,New York
EMP1447,Eva,Miller,25.0,Finance-Illinois,Inactive,2024-04-19,90879.22,eva.miller@example.com,+1 (309) 850-3445,Good,False,Finance,Illinois
EMP1448,Charlie,Davis,25.0,Admin-Nevada,Active,2021-06-29,87358.27,charlie.davis@example.com,+1 (512) 418-9388,Poor,False,Admin,Nevada
EMP1449,Alice,Miller,30.0,Sales-Florida,Inactive,2024-09-14,119407.93,alice.miller@example.com,+1 (846) 908-1973,Excellent,True,Sales,Florida
EMP1450,David,Miller,,HR-Nevada,Pending,2022-01-04,113978.6,david.miller@example.com,+1 (564) 350-22,Excellent,True,HR,Nevada
EMP1451,Frank,Miller,,Sales-New York,Pending,2021-01-20,108568.78,frank.miller@example.com,+1 (850) 371-9904,Good,True,Sales,New York
EMP1452,Heidi,Miller,,HR-New York,Inactive,2020-03-18,56318.02,heidi.miller@example.com,+1 (169) 918-7239,Excellent,False,HR,New York
EMP1453,David,Miller,25.0,Sales-Florida,Active,2021-11-10,114252.73,david.miller@example.com,+1 (107) 835-6742,Good,False,Sales,Florida
EMP1454,Charlie,Jones,35.0,DevOps-New York,Inactive,2020-05-01,51533.9,charlie.jones@example.com,+1 (389) 608-6,Poor,True,DevOps,New York
EMP1455,Charlie,Williams,25.0,Sales-California,Active,2022-02-04,99317.66,charlie.williams@example.com,+1 (662) 668-216,Poor,False,Sales,California
EMP1456,Bob,Miller,35.0,HR-California,Active,2020-11-18,101264.64,bob.miller@example.com,+1 (195) 535-6032,Average,False,HR,California
EMP1457,Heidi,Garcia,35.0,Admin-Nevada,Pending,2023-11-21,112272.02,heidi.garcia@example.com,+1 (190) 368-9002,Poor,False,Admin,Nevada
EMP1458,Frank,Williams,30.0,DevOps-Illinois,Active,2022-02-13,71477.63,frank.williams@example.com,+1 (102) 724-054,Good,True,DevOps,Illinois
EMP1459,Charlie,Williams,30.0,DevOps-Texas,Pending,2023-03-19,77412.1,charlie.williams@example.com,+1 (934) 296-7110,Poor,False,DevOps,Texas
EMP1460,Alice,Johnson,30.0,Sales-California,Pending,2021-03-28,94775.27,alice.johnson@example.com,+1 (483) 753-7457,Average,False,Sales,California
EMP1461,Heidi,Jones,30.0,HR-Nevada,Active,2021-05-02,74276.71,heidi.jones@example.com,+1 (438) 458-8104,Excellent,True,HR,Nevada
EMP1462,Bob,Miller,35.0,Finance-Texas,Inactive,2021-03-05,67467.86,bob.miller@example.com,+1 (697) 413-2833,Good,True,Finance,Texas
EMP1463,Eva,Smith,25.0,DevOps-Texas,Active,2022-03-01,80675.41,eva.smith@example.com,+1 (831) 520-3770,Excellent,False,DevOps,Texas
EMP1464,Charlie,Brown,40.0,Finance-Florida,Inactive,2023-01-23,76274.33,charlie.brown@example.com,+1 (704) 496-409,Average,False,Finance,Florida
EMP1465,David,Davis,30.0,Finance-Texas,Active,2021-08-26,51405.46,david.davis@example.com,+1 (496) 706-6702,Average,True,Finance,Texas
EMP1466,Bob,Garcia,25.0,HR-New York,Inactive,2020-11-25,101238.96,bob.garcia@example.com,+1 (362) 680-4084,Average,True,HR,New York
EMP1467,Bob,Smith,35.0,Sales-Illinois,Inactive,2023-12-13,52169.52,bob.smith@example.com,+1 (954) 930-595,Excellent,False,Sales,Illinois
EMP1468,Charlie,Jones,,Finance-New York,Active,2020-07-26,73176.62,charlie.jones@example.com,+1 (601) 864-8768,Excellent,False,Finance,New York
EMP1469,Grace,Brown,,DevOps-Nevada,Pending,2021-06-27,96241.85,grace.brown@example.com,+1 (984) 267-3203,Excellent,False,DevOps,Nevada
EMP1470,Bob,Jones,25.0,Finance-Illinois,Pending,2024-09-16,84366.38,bob.jones@example.com,+1 (413) 845-9608,Excellent,False,Finance,Illinois
EMP1471,Alice,Garcia,40.0,Cloud Tech-California,Pending,2023-07-04,92015.09,alice.garcia@example.com,+1 (454) 490-1494,Average,True,Cloud Tech,California
EMP1472,Alice,Williams,30.0,Admin-Nevada,Inactive,2020-06-16,83149.95,alice.williams@example.com,+1 (427) 707-0704,Average,False,Admin,Nevada
EMP1473,Grace,Brown,40.0,Finance-Nevada,Inactive,2020-07-05,94930.65,grace.brown@example.com,+1 (783) 609-1497,Good,False,Finance,Nevada
EMP1474,Frank,Williams,40.0,HR-New York,Inactive,2020-04-01,68430.72,frank.williams@example.com,+1 (517) 244-4722,Good,True,HR,New York
EMP1475,David,Garcia,35.0,Sales-Texas,Active,2024-03-20,98752.97,david.garcia@example.com,+1 (229) 031-0286,Excellent,False,Sales,Texas
EMP1476,Frank,Smith,,Finance-Illinois,Active,2023-02-07,54268.86,frank.smith@example.com,+1 (950) 830-4404,Poor,True,Finance,Illinois
EMP1477,Grace,Garcia,,DevOps-Florida,Pending,2024-12-10,66494.94,grace.garcia@example.com,+1 (809) 351-1870,Poor,False,DevOps,Florida
EMP1478,Grace,Smith,25.0,Sales-Illinois,Pending,2024-06-27,90003.98,grace.smith@example.com,+1 (813) 359-5615,Average,False,Sales,Illinois
EMP1479,Charlie,Brown,25.0,Finance-New York,Active,2021-03-09,106592.25,charlie.brown@example.com,+1 (420) 595-5656,Average,True,Finance,New York
EMP1480,Grace,Brown,25.0,DevOps-Florida,Active,2024-08-11,93905.83,grace.brown@example.com,+1 (490) 250-4289,Average,True,DevOps,Florida
EMP1481,Eva,Miller,35.0,DevOps-Texas,Active,2022-03-05,88945.49,eva.miller@example.com,+1 (193) 588-9535,Good,False,DevOps,Texas
EMP1482,Eva,Jones,,Finance-Texas,Pending,2023-06-30,91130.33,eva.jones@example.com,+1 (902) 611-3988,Good,False,Finance,Texas
EMP1483,Bob,Miller,40.0,Admin-New York,Pending,2023-04-19,90787.4,bob.miller@example.com,+1 (868) 180-9787,Average,False,Admin,New York
EMP1484,Bob,Jones,25.0,Sales-Texas,Inactive,2024-11-11,87494.34,bob.jones@example.com,+1 (754) 394-3534,Average,True,Sales,Texas
EMP1485,Grace,Miller,35.0,Finance-Nevada,Inactive,2023-03-17,92627.35,grace.miller@example.com,+1 (375) 137-6514,Average,False,Finance,Nevada
EMP1486,Eva,Williams,40.0,Admin-Illinois,Pending,2023-10-26,98556.29,eva.williams@example.com,+1 (881) 579-3762,Poor,True,Admin,Illinois
EMP1487,Frank,Brown,30.0,Cloud Tech-Nevada,Inactive,2021-07-04,112792.2,frank.brown@example.com,+1 (928) 369-2943,Good,True,Cloud Tech,Nevada
EMP1488,Eva,Smith,35.0,HR-Florida,Pending,2023-11-03,56875.22,eva.smith@example.com,+1 (551) 166-8296,Poor,False,HR,Florida
EMP1489,Charlie,Jones,35.0,DevOps-Florida,Inactive,2021-07-05,101015.96,charlie.jones@example.com,+1 (327) 021-6486,Poor,True,DevOps,Florida
EMP1490,Bob,Garcia,30.0,Finance-New York,Inactive,2024-02-26,83912.22,bob.garcia@example.com,+1 (120) 602-1287,Average,False,Finance,New York
EMP1491,Frank,Jones,25.0,Sales-New York,Active,2021-09-29,99669.86,frank.jones@example.com,+1 (665) 268-3414,Average,False,Sales,New York
EMP1492,Alice,Smith,30.0,Admin-New York,Active,2021-05-25,52314.97,alice.smith@example.com,+1 (599) 910-1575,Excellent,False,Admin,New York
EMP1493,Frank,Miller,30.0,HR-California,Inactive,2022-10-31,77785.96,frank.miller@example.com,+1 (764) 722-9811,Excellent,False,HR,California
EMP1494,Alice,Jones,30.0,HR-Florida,Pending,2022-07-02,62430.86,alice.jones@example.com,+1 (995) 765-727,Poor,False,HR,Florida
EMP1495,Frank,Davis,35.0,Admin-California,Pending,2024-08-28,98219.54,frank.davis@example.com,+1 (941) 347-5097,Good,True,Admin,California
EMP1496,Grace,Williams,25.0,Admin-Illinois,Active,2024-10-21,65494.58,grace.williams@example.com,+1 (898) 645-6521,Average,True,Admin,Illinois
EMP1497,David,Brown,35.0,DevOps-Florida,Pending,2020-02-11,110524.1,david.brown@example.com,+1 (368) 499-514,Average,False,DevOps,Florida
EMP1498,Alice,Smith,40.0,Admin-Nevada,Active,2023-05-16,106060.54,alice.smith@example.com,+1 (421) 447-7323,Poor,False,Admin,Nevada
EMP1499,Eva,Brown,35.0,Finance-Florida,Inactive,2022-07-29,67639.91,eva.brown@example.com,+1 (491) 342-1387,Excellent,True,Finance,Florida
EMP1500,Grace,Davis,,Cloud Tech-Texas,Pending,2023-09-18,117653.98,grace.davis@example.com,+1 (209) 088-3069,Good,True,Cloud Tech,Texas
EMP1501,Eva,Jones,35.0,DevOps-Texas,Inactive,2020-05-10,73539.86,eva.jones@example.com,+1 (534) 967-8273,Excellent,True,DevOps,Texas
EMP1502,Frank,Jones,35.0,HR-Nevada,Pending,2023-08-27,70915.38,frank.jones@example.com,+1 (117) 674-1240,Excellent,True,HR,Nevada
EMP1503,David,Garcia,25.0,Sales-Florida,Pending,2021-10-16,97652.9,david.garcia@example.com,+1 (513) 152-8546,Excellent,False,Sales,Florida
EMP1504,Heidi,Davis,35.0,HR-Florida,Inactive,2022-03-06,101571.25,heidi.davis@example.com,+1 (815) 061-8537,Excellent,False,HR,Florida
EMP1505,David,Smith,35.0,DevOps-Nevada,Active,2023-11-06,87424.46,david.smith@example.com,+1 (329) 633-46,Average,True,DevOps,Nevada
EMP1506,Frank,Garcia,,HR-New York,Pending,2024-11-30,89077.36,frank.garcia@example.com,+1 (272) 742-3182,Average,False,HR,New York
EMP1507,Heidi,Williams,30.0,DevOps-California,Pending,2024-07-13,89132.22,heidi.williams@example.com,+1 (617) 893-205,Excellent,True,DevOps,California
EMP1508,Frank,Garcia,25.0,Admin-California,Active,2024-03-04,111000.26,frank.garcia@example.com,+1 (496) 935-7823,Good,False,Admin,California
EMP1509,Frank,Johnson,35.0,HR-Illinois,Inactive,2022-08-07,109584.97,frank.johnson@example.com,+1 (347) 769-5873,Poor,True,HR,Illinois
EMP1510,Bob,Smith,40.0,Admin-Illinois,Active,2024-11-11,97648.84,bob.smith@example.com,+1 (131) 467-5360,Good,False,Admin,Illinois
EMP1511,Grace,Johnson,25.0,Admin-New York,Active,2021-12-02,78643.43,grace.johnson@example.com,+1 (275) 156-2778,Good,True,Admin,New York
EMP1512,Heidi,Davis,30.0,HR-Nevada,Active,2024-05-14,55656.8,heidi.davis@example.com,+1 (630) 448-3607,Good,True,HR,Nevada
EMP1513,Charlie,Miller,35.0,DevOps-Texas,Active,2022-07-14,69146.95,charlie.miller@example.com,+1 (545) 667-6639,Excellent,False,DevOps,Texas
EMP1514,Charlie,Johnson,,Admin-Florida,Active,2020-09-22,93013.58,charlie.johnson@example.com,+1 (473) 504-7638,Average,True,Admin,Florida
EMP1515,Grace,Williams,40.0,Finance-Florida,Active,2020-03-18,87364.78,grace.williams@example.com,+1 (283) 199-5297,Good,False,Finance,Florida
EMP1516,Alice,Garcia,35.0,Sales-New York,Active,2023-10-17,50288.67,alice.garcia@example.com,+1 (615) 581-07,Excellent,False,Sales,New York
EMP1517,David,Miller,35.0,HR-New York,Active,2022-02-24,85233.55,david.miller@example.com,+1 (358) 328-6341,Good,True,HR,New York
EMP1518,Bob,Garcia,25.0,HR-California,Inactive,2024-01-30,86420.19,bob.garcia@example.com,+1 (556) 383-0007,Good,False,HR,California
EMP1519,Grace,Johnson,30.0,HR-Florida,Inactive,2024-03-16,63189.82,grace.johnson@example.com,+1 (186) 702-4402,Excellent,False,HR,Florida
EMP1520,Grace,Garcia,25.0,Admin-New York,Pending,2020-09-25,64783.32,grace.garcia@example.com,+1 (304) 166-2410,Average,False,Admin,New York
EMP1521,Charlie,Davis,25.0,HR-Nevada,Pending,2024-06-10,52615.44,charlie.davis@example.com,+1 (186) 008-9218,Average,False,HR,Nevada
EMP1522,Eva,Miller,,Sales-Texas,Pending,2020-04-08,96337.89,eva.miller@example.com,+1 (639) 456-8043,Poor,False,Sales,Texas
EMP1523,Alice,Davis,25.0,DevOps-Texas,Inactive,2022-06-28,76617.76,alice.davis@example.com,+1 (731) 497-6460,Excellent,True,DevOps,Texas
EMP1524,Heidi,Johnson,30.0,Admin-Nevada,Pending,2023-07-14,50651.32,heidi.johnson@example.com,+1 (368) 474-8835,Poor,False,Admin,Nevada
EMP1525,Bob,Davis,,HR-Illinois,Pending,2023-12-06,59601.45,bob.davis@example.com,+1 (765) 817-389,Poor,False,HR,Illinois
EMP1526,Bob,Williams,,DevOps-Illinois,Active,2021-08-01,57980.88,bob.williams@example.com,+1 (637) 579-1451,Poor,False,DevOps,Illinois
EMP1527,David,Johnson,,Admin-California,Pending,2021-02-17,75054.53,david.johnson@example.com,+1 (118) 237-9311,Average,False,Admin,California
EMP1528,Charlie,Johnson,25.0,Sales-Florida,Active,2023-11-10,115318.7,charlie.johnson@example.com,+1 (697) 893-0745,Excellent,False,Sales,Florida
EMP1529,Alice,Johnson,25.0,DevOps-Texas,Active,2024-09-06,90190.69,alice.johnson@example.com,+1 (452) 059-9603,Poor,True,DevOps,Texas
EMP1530,Bob,Smith,,Cloud Tech-Nevada,Pending,2020-07-26,113334.56,bob.smith@example.com,+1 (387) 875-3576,Excellent,False,Cloud Tech,Nevada
